number,value,datetime_start,datetime_complete,duration,params_embedding_mode,params_learning_rate,params_n_nodes_layer_0,params_n_nodes_layer_1,params_n_nodes_layer_2,params_n_nodes_layer_3,params_num_hidden_layers,params_segmentation_dropout_rate,params_total_updates,params_updates_per_epoch,params_weight_decay_embedding,params_weight_decay_segmentation,user_attrs_scaledentropy,user_attrs_test/rho2,user_attrs_test_acc,state
123,0.6244988441467285,2025-10-26 12:06:31.414856,2025-10-26 12:06:36.347837,4,class-specific,0.007804510711858805,256,256,,,2,0.2280520101224456,900,10,0.0020969124835480686,0.0022222440527079087,0.6806958913803101,0.43155670166015625,0.7256637215614319,COMPLETE
69,0.6247350573539734,2025-10-26 12:02:23.061063,2025-10-26 12:02:26.253116,3,class-specific,0.019179193540480748,64,64,,,2,0.1640210252437971,600,10,0.006329034879926911,0.0006874531672863716,0.6927036046981812,0.43134164810180664,0.7328540086746216,COMPLETE
96,0.6247909069061279,2025-10-26 12:04:37.792008,2025-10-26 12:04:42.578202,4,class-specific,0.013077776650716202,256,64,,,2,0.19382383961495991,900,10,0.0025639708698164294,0.0010939505017873066,0.40317001938819885,0.43129074573516846,0.7328540086746216,COMPLETE
94,0.6257593035697937,2025-10-26 12:04:27.082001,2025-10-26 12:04:32.129306,5,class-specific,0.010450562573983586,128,64,,,2,0.11902601005817323,900,10,0.006220650264400235,0.0006776494205992517,0.7128884792327881,0.4304094910621643,0.7328540086746216,COMPLETE
56,0.6258413791656494,2025-10-26 12:01:21.940264,2025-10-26 12:01:26.557776,4,class-specific,0.019805670851351875,128,64,,,2,0.18245570400252828,900,10,0.004127872781806868,0.000453443215513134,0.46412062644958496,0.4303346276283264,0.7328540086746216,COMPLETE
82,0.6260424852371216,2025-10-26 12:03:18.022776,2025-10-26 12:03:22.640574,4,class-specific,0.014734764293631167,128,64,,,2,0.22388339426595016,900,10,0.00284695400049786,0.0004855617020329888,0.7593652009963989,0.4301515817642212,0.7228982448577881,COMPLETE
188,0.6261007785797119,2025-10-26 12:11:24.531068,2025-10-26 12:11:28.860831,4,class-specific,0.013356673493362111,128,256,,,2,0.28417109047778716,900,10,0.002000649886246406,0.0008255166562926264,0.6330627202987671,0.43009835481643677,0.7328540086746216,COMPLETE
88,0.6262547373771667,2025-10-26 12:03:50.765919,2025-10-26 12:03:56.979828,6,class-specific,0.00920641473610655,128,64,,,2,0.19499391714201397,1500,10,0.0036693278003087112,0.0008316891220459223,0.47837910056114197,0.4299583435058594,0.7278761267662048,COMPLETE
26,0.6263298988342285,2025-10-26 11:57:55.656849,2025-10-26 11:58:00.991060,5,class-specific,0.01712781688467565,128,64,,,2,0.2065756142834355,900,1,0.00028220606401444025,0.0013426027472100404,0.594265878200531,0.4298899173736572,0.7267699241638184,COMPLETE
81,0.6264722943305969,2025-10-26 12:03:13.656731,2025-10-26 12:03:17.987785,4,class-specific,0.014670998492348266,128,64,,,2,0.2257714681364541,900,10,0.0022754305205826193,0.0004844035817599089,0.6488854885101318,0.4297603368759155,0.7284291982650757,COMPLETE
161,0.6267792582511902,2025-10-26 12:09:32.577489,2025-10-26 12:09:36.566139,3,class-specific,0.018671071941907952,128,64,,,2,0.23615476462507404,900,10,0.005367352787790743,0.0009124533326040888,0.5999399423599243,0.42948096990585327,0.730088472366333,COMPLETE
171,0.6282719969749451,2025-10-26 12:10:07.199186,2025-10-26 12:10:11.316298,4,class-specific,0.012517362762774459,256,256,,,2,0.2648338582675474,900,10,0.0018794744820430503,0.0007666769152560924,0.42153725028038025,0.4281221628189087,0.7295354008674622,COMPLETE
136,0.6284613013267517,2025-10-26 12:07:38.190406,2025-10-26 12:07:44.615272,6,class-specific,0.010477478941287163,128,256,,,2,0.1892077082891197,900,10,0.003759336154011389,0.0014154003935561415,0.5191439390182495,0.4279499053955078,0.7317478060722351,COMPLETE
154,0.6285151839256287,2025-10-26 12:09:06.072440,2025-10-26 12:09:10.586877,4,class-specific,0.016348690340338194,256,256,,,2,0.2542044588395612,900,10,0.0023207790507054544,0.0006530620107563908,0.6303399801254272,0.4279007911682129,0.7284291982650757,COMPLETE
168,0.6287505030632019,2025-10-26 12:09:55.880928,2025-10-26 12:10:01.869186,5,class-specific,0.011930053541665214,128,64,,,2,0.2251884525612644,900,40,0.004529557963716269,0.0014393681344412952,0.6969040036201477,0.4276866912841797,0.7334070801734924,COMPLETE
129,0.6287552714347839,2025-10-26 12:07:01.569375,2025-10-26 12:07:05.663375,4,class-specific,0.020009780720601382,256,64,,,2,0.19903233597462125,900,10,0.0029090041417927717,0.0009429254795069605,0.5252437591552734,0.4276822805404663,0.7262167930603027,COMPLETE
155,0.6299901604652405,2025-10-26 12:09:10.623550,2025-10-26 12:09:14.689990,4,class-specific,0.013742611134610798,256,256,,,2,0.2804194438635622,900,10,0.006892028498123472,0.0005849101257124851,0.5986430644989014,0.426558256149292,0.7251105904579163,COMPLETE
186,0.6305673718452454,2025-10-26 12:11:11.980801,2025-10-26 12:11:16.954342,4,class-specific,0.015194185934286142,64,256,,,2,0.268654199931481,900,10,0.002733571942368666,0.0007343328623064301,0.47794437408447266,0.4260328412055969,0.7195796370506287,COMPLETE
63,0.6308711767196655,2025-10-26 12:01:54.331168,2025-10-26 12:01:59.905884,5,class-specific,0.014203678652854202,128,64,,,2,0.23048528378597444,900,10,0.0022288078101125527,0.00047340601314777746,0.5621392130851746,0.4257563352584839,0.7295354008674622,COMPLETE
92,0.6312162280082703,2025-10-26 12:04:14.800415,2025-10-26 12:04:20.349491,5,class-specific,0.0115913459793887,128,64,,,2,0.16755807859207805,900,10,0.0013078414143768745,0.0012170792079187922,0.752622663974762,0.4254423975944519,0.7394911646842957,COMPLETE
120,0.6320082545280457,2025-10-26 12:06:13.758797,2025-10-26 12:06:19.916287,6,class-specific,0.01489764365178035,256,256,,,2,0.27385958275674577,900,20,0.004029827965417078,0.00012923566784144057,0.6121566891670227,0.42472124099731445,0.730088472366333,COMPLETE
147,0.6323898434638977,2025-10-26 12:08:39.254198,2025-10-26 12:08:43.932234,4,class-specific,0.01811785879779776,256,64,,,2,0.24750773124692627,900,20,0.0030983022388830933,0.0005743032222946197,0.70163494348526,0.4243738651275635,0.7284291982650757,COMPLETE
78,0.632525622844696,2025-10-26 12:02:59.623025,2025-10-26 12:03:05.255501,5,class-specific,0.010216909765279386,256,256,,,2,0.1800277573483382,900,10,0.0036468067320552786,0.000845891916724654,0.543464183807373,0.42425036430358887,0.7157079577445984,COMPLETE
112,0.6326262354850769,2025-10-26 12:05:45.814445,2025-10-26 12:05:50.299268,4,class-specific,0.012360491070683403,256,256,,,2,0.24982758194835789,900,10,0.0011443760737061522,0.0012119948891255578,0.58240807056427,0.42415881156921387,0.730088472366333,COMPLETE
176,0.6328093409538269,2025-10-26 12:10:27.757238,2025-10-26 12:10:33.053563,5,class-specific,0.01619249027123422,256,256,,,2,0.2333526985192257,900,10,0.001716572162955443,0.006852215344964419,0.4841856360435486,0.4239920377731323,0.7400442361831665,COMPLETE
196,0.6334407925605774,2025-10-26 12:11:57.989435,2025-10-26 12:12:02.023852,4,class-specific,0.015110806132749038,256,256,,,2,0.19807132981700004,900,10,0.003957637816557756,0.0004973972077434432,0.5151219367980957,0.423417329788208,0.7228982448577881,COMPLETE
197,0.6335101127624512,2025-10-26 12:12:02.051355,2025-10-26 12:12:07.698778,5,class-specific,0.009906867175205024,128,64,,,2,0.22017435166404778,900,10,0.0016269580576120904,0.001159521383356421,0.6515429615974426,0.42335426807403564,0.7217920422554016,COMPLETE
106,0.6346181035041809,2025-10-26 12:05:16.006541,2025-10-26 12:05:19.594694,3,class-specific,0.02136722236061221,128,64,,,2,0.17411169604616503,900,10,0.0029072186238929196,0.0005881396308994703,0.66756272315979,0.42234569787979126,0.7267699241638184,COMPLETE
49,0.6348095536231995,2025-10-26 12:00:53.724627,2025-10-26 12:00:56.992434,3,class-specific,0.025470259078070587,128,64,,,2,0.1827202713011996,900,10,0.0001576324222784492,0.0009350975784174063,0.6949525475502014,0.4221712350845337,0.7317478060722351,COMPLETE
100,0.6355521082878113,2025-10-26 12:04:56.695859,2025-10-26 12:05:01.585623,4,class-specific,0.00907001574818639,256,64,,,2,0.1277266650196994,900,10,0.0017257112929576636,0.000866377912671536,0.4984018802642822,0.42149555683135986,0.7201327681541443,COMPLETE
52,0.6361314654350281,2025-10-26 12:01:08.130553,2025-10-26 12:01:12.043850,3,class-specific,0.01951413785017543,128,64,,,2,0.14196416622046715,900,10,0.0031872693177672213,0.0009706724383213306,0.6892644762992859,0.4209681749343872,0.7201327681541443,COMPLETE
25,0.636170506477356,2025-10-26 11:57:50.979334,2025-10-26 11:57:55.625274,4,class-specific,0.01995368277037866,128,64,,,2,0.20963927529094067,900,1,0.0001475278627643241,0.0013887576719726527,0.7120224237442017,0.4209326505661011,0.7245575189590454,COMPLETE
146,0.6362498998641968,2025-10-26 12:08:34.075497,2025-10-26 12:08:39.227032,5,class-specific,0.011909253958750312,128,64,,,2,0.2155016752791055,900,10,0.0023891000021622017,0.0012866140579412824,0.5247570872306824,0.4208603501319885,0.7184734344482422,COMPLETE
104,0.6367706656455994,2025-10-26 12:05:08.217902,2025-10-26 12:05:12.267396,4,class-specific,0.01872582160169259,128,64,,,2,0.20226361521276454,900,10,0.0021730123424102687,0.0009562324992946191,0.6858049631118774,0.4203863739967346,0.7428097128868103,COMPLETE
175,0.637302577495575,2025-10-26 12:10:23.722422,2025-10-26 12:10:27.727772,4,class-specific,0.01764343462639521,256,256,,,2,0.12211976934639618,900,10,0.0014937055594025285,0.0004996545079942556,0.5835872292518616,0.4199022650718689,0.721238911151886,COMPLETE
105,0.6375097036361694,2025-10-26 12:05:12.292879,2025-10-26 12:05:15.969272,3,class-specific,0.015072645963859259,256,64,,,2,0.2393843488554564,900,10,0.007255233640539854,0.000777003988853913,0.7165852189064026,0.41971373558044434,0.7184734344482422,COMPLETE
179,0.6376323103904724,2025-10-26 12:10:42.751651,2025-10-26 12:10:48.909636,6,class-specific,0.01967583101667097,128,256,,,2,0.20454907358747174,900,10,0.0025431130271657268,0.0001767324052488566,0.621094286441803,0.4196019768714905,0.7328540086746216,COMPLETE
109,0.6376550793647766,2025-10-26 12:05:29.497166,2025-10-26 12:05:34.066987,4,class-specific,0.023690389833907265,128,64,,,2,0.10228576397686802,1500,10,0.004500318430538638,0.0010146954251764625,0.5019950270652771,0.4195813536643982,0.7184734344482422,COMPLETE
15,0.6376732587814331,2025-10-26 11:57:06.004465,2025-10-26 11:57:10.287017,4,class-specific,0.028482086014828017,128,64,,,2,0.1276736592448109,300,1,0.00024588390069781913,0.001852910722776918,0.5403661131858826,0.41956478357315063,0.732300877571106,COMPLETE
108,0.6391923427581787,2025-10-26 12:05:23.968195,2025-10-26 12:05:29.464679,5,shared,0.011004584769986395,64,64,,,2,0.14221736786833136,900,10,0.0050063678567050405,0.0006934859959180649,0.5291340947151184,0.4181820750236511,0.7317478060722351,COMPLETE
99,0.6395038962364197,2025-10-26 12:04:51.233433,2025-10-26 12:04:56.656213,5,class-specific,0.01028038713858414,256,64,,,2,0.1775251276012157,900,20,0.001083338842597407,0.0004064044735466642,0.6520364284515381,0.4178985357284546,0.7273229956626892,COMPLETE
98,0.6407777070999146,2025-10-26 12:04:47.477588,2025-10-26 12:04:51.214832,3,class-specific,0.016160520574039508,256,64,,,2,0.21357392026218164,900,10,0.0016450430695329,0.0003477951564694654,0.5980708003044128,0.41673898696899414,0.7063053250312805,COMPLETE
116,0.6416691541671753,2025-10-26 12:05:55.117958,2025-10-26 12:05:58.934936,3,class-specific,0.012857504412946376,256,256,,,2,0.31343582674623915,900,10,0.000977095560658839,0.0012893401059133757,0.6783197522163391,0.415927529335022,0.7223451137542725,COMPLETE
190,0.6419960856437683,2025-10-26 12:11:32.324779,2025-10-26 12:11:35.716044,3,class-specific,0.0159366735463073,128,256,,,2,0.2509362490997058,900,10,0.008535842454569318,0.0001548516632908935,0.7774958610534668,0.415630042552948,0.7201327681541443,COMPLETE
79,0.6421532034873962,2025-10-26 12:03:05.295572,2025-10-26 12:03:10.963007,5,class-specific,0.018477864145797676,64,64,,,2,0.16556939527609987,900,20,0.007951098319345788,0.000555189688369285,0.6659417748451233,0.41548699140548706,0.7334070801734924,COMPLETE
86,0.6425744891166687,2025-10-26 12:03:40.533625,2025-10-26 12:03:44.871496,4,class-specific,0.012787591045600712,256,64,,,2,0.2847109639045433,900,10,0.0019270046285656056,0.0006039756058141841,0.5329574942588806,0.415103554725647,0.7284291982650757,COMPLETE
192,0.6427908539772034,2025-10-26 12:11:39.875826,2025-10-26 12:11:45.703525,5,class-specific,0.008773356601008205,256,256,,,2,0.2437331675463616,900,10,0.0022650359720044746,0.0009121359560248878,0.5466189384460449,0.41490650177001953,0.7217920422554016,COMPLETE
68,0.6429950594902039,2025-10-26 12:02:19.169696,2025-10-26 12:02:23.042414,3,class-specific,0.030930118126013068,64,64,,,2,0.19532975449170778,900,10,0.00557942140447346,0.0005712591174028415,0.6448911428451538,0.41472071409225464,0.7289823293685913,COMPLETE
125,0.6438819169998169,2025-10-26 12:06:40.808176,2025-10-26 12:06:45.674144,4,class-specific,0.010600443244500024,128,128,,,2,0.269028550645352,1200,10,0.001692695421578124,0.009614565557470638,0.7116444706916809,0.4139133095741272,0.7201327681541443,COMPLETE
121,0.6443272829055786,2025-10-26 12:06:19.953930,2025-10-26 12:06:26.150660,6,class-specific,0.011435809680876322,256,256,,,2,0.2866120625868104,900,10,0.001162048909442372,0.0015066646758582296,0.2901698648929596,0.41350799798965454,0.7146017551422119,COMPLETE
114,0.6453571915626526,2025-10-26 12:05:51.041667,2025-10-26 12:05:54.301525,3,class-specific,0.01404674322026399,256,256,,,2,0.2606122741035876,900,10,0.0007155117690527363,0.0011434714662461312,0.5356706380844116,0.4125705361366272,0.7184734344482422,COMPLETE
16,0.6456520557403564,2025-10-26 11:57:10.311892,2025-10-26 11:57:13.293209,2,class-specific,0.026605963830491946,128,64,,,2,0.07386883767517033,300,1,0.00021189259892187773,0.001904522837491699,0.5008828043937683,0.4123021960258484,0.7063053250312805,COMPLETE
145,0.6461480259895325,2025-10-26 12:08:29.353314,2025-10-26 12:08:34.042438,4,class-specific,0.015418606219697198,256,256,,,2,0.2593934642413247,900,10,0.0034729173483831737,0.00044722867241319954,0.6840676665306091,0.4118507504463196,0.7173672318458557,COMPLETE
29,0.6463841199874878,2025-10-26 11:58:22.073302,2025-10-26 11:58:30.516676,8,class-specific,0.006730241275571587,256,128,64.0,,3,0.3484200337260778,1200,40,0.00026011241869869047,0.0045680043762753725,0.6278752684593201,0.4116358757019043,0.7234513163566589,COMPLETE
